ulasan,rating,tanggal,kategori,nama_aplikasi,app_id,label,confidence,label_original
"Dari masalah di judul tidak ada solusi, lambat sekali. CS juga tidak paham, tidak mau baca record masalah. Bales lama sekali bales kasih template pertanyaan. Luar biasa jelek sekarang aplikasinya. Maaf kalo subyektif, itu menurut saya. Saya pakai tokopedia dari tahun 2016, dan sekarang adalah TERBURUK. GOOD BYE!",1,2026-07-15 09:44:27-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9856463074684143,negatif
Tokopedia ini kenapa sekarang sudah tidak full Bahasa Indonesia ya?? Sungguh aneh tapi nyata aplikasi belanja di Indonesia tapi tidak ada pengaturan Bahasa,3,2026-07-15 06:04:37-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9935541152954102,netral
Ok banget,5,2026-07-15 04:26:27-07:00,ecommerce,Tokopedia,1001394201.0,positif,0.9960551261901855,positif
Bnyk ongkir free,5,2026-07-14 23:13:51-07:00,ecommerce,Tokopedia,1001394201.0,positif,0.902304470539093,positif
sangat aman transaksinya,5,2026-07-14 22:49:53-07:00,ecommerce,Tokopedia,1001394201.0,positif,0.9960156083106995,positif
"Voucher gratis ongkir dan potongan sudah hilang selama 4 bulan, tim tokopedia hanya menjawab seperti BOT , tidak ada penyelesaian. Kecewa sekali sama aplikasi tokopedia sejak 1 tahun terakhir. Aplikasi menjadi ampas.",1,2026-07-14 22:44:54-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9976795315742493,negatif
saldo bnyak akun malah dinonaktifkan,1,2026-07-14 22:34:43-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9527331590652466,negatif
Sip,5,2026-07-14 20:33:08-07:00,ecommerce,Tokopedia,1001394201.0,positif,0.9766785502433777,positif
notif jam 10 sampai jam 2 malam untuk cekout keranjang itu sangat mengganggu,1,2026-07-14 18:06:43-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9976763129234314,negatif
Mntap ga pernah gagal,5,2026-07-14 16:26:25-07:00,ecommerce,Tokopedia,1001394201.0,positif,0.9933741688728333,positif
"APLIKASI GAJELAS DANA REFUND GABISA MASUK BANK DIRIBETIN DI NOMOR TELFON, SEGITUNYA NYARI DUIT PADAHAL NOMINAL GA SEBERAPA",1,2026-07-14 14:55:44-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9936136603355408,negatif
"Tampilan menjadi bahasa inggris, tampilan gopaylater menghilang, harga lebih mahal.",2,2026-07-14 13:33:54-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9972387552261353,negatif
"Terlalu byak bertele-tele tp action bantu 0, pesanan tbtb dibatalin sistem uang dibalikin gt aja ke rek tokped udh gt susah buat ditarik/dipindahin nya lagi ga kaya apk sebelah harus ngikutin ini itu pdhl kan itu duit kita sistem nya yg error kitanya yg ribet, gmn mau pindah ke apk lokal kalo apa2 dipersulit.",1,2026-07-14 10:50:27-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9962158799171448,negatif
"Voucher khusus pengguna baru trus kita pake CO dengan harga promo seperti harga 1k sampai 15k misalnya, eh ga kena gratis ongkir, beda jauh dengan si oren yg gratis ongkirnya beneran, anda beli barang harga 1k pake voucher pengguna baru ga kena ongkir sama sekali",2,2026-07-14 10:00:57-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.6079584956169128,negatif
"Tiba2 bahasa jadi campur indo english, nyari barang di dlm toko malah keluarnya global dr toko laen jg. 

Harga2 jg naek parah imbas kebijakan2 marketplace. Jujur sy ud mulai lirik app oren, tokped udah ga menyenangkan spt dulu

Sekelas IKEA OFFICIAL aja bisa tutup di tokped, pdhl di app oren masih ada.

Sangat disayangkan sekali",1,2026-07-14 06:18:53-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9964472651481628,negatif
Sampah banget ini aplikasi..duit saldo ga bsa d tarik..,1,2026-07-13 22:58:41-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9977133274078369,negatif
Lama sekali respon dan proses respon kompain dan refund,1,2026-07-13 18:02:40-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9922078251838684,negatif
"kalo kamu batalin pesanan, saldonya gabakal dibalikkin",1,2026-07-13 16:42:04-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.6066398024559021,negatif
"Transaksi udah tinggal bayar, eh pas udah dibayar dan berhasil
Transaksi hilang tanpa jejak di tokped nya.
Mau komplain juga bikin bingung harus pilih transaksi yang dikomplain. Sedangkan transaksinya aja hilang.
Aneh banget",1,2026-07-13 14:56:42-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9972518086433411,negatif
proses cepat,5,2026-07-13 10:03:30-07:00,ecommerce,Tokopedia,1001394201.0,positif,0.9812154173851013,positif
"Mantap , mudah digunakan",5,2026-07-13 07:54:30-07:00,ecommerce,Tokopedia,1001394201.0,positif,0.9968401193618774,positif
ongkirnya gak ngotak,1,2026-07-13 06:50:17-07:00,ecommerce,Tokopedia,1001394201.0,positif,0.9597040414810181,negatif
Kenapa tiba2 jadi bahasa inggris semua?,1,2026-07-13 05:08:46-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9808536767959595,negatif
Belanja mudah tanpa keluar rumah Hemat waktu & tenaga,5,2026-07-12 22:36:41-07:00,ecommerce,Tokopedia,1001394201.0,positif,0.9912415742874146,positif
Banyak bgtt promo nyaa suka deh gampang juga klo cari barang,5,2026-07-12 19:36:48-07:00,ecommerce,Tokopedia,1001394201.0,positif,0.9967339038848877,positif
"Dulu nyaman dipake di ipad, kerang font jadi gede banget, thumbnail ga bisa dikecilin. Semuanya jadi gede banget. Nyesel update jadi begini. Lama-lama jadi kayak Shopee yang aplikasi ipad-nya ga guna.",2,2026-07-12 12:29:50-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.982137143611908,negatif
Joss bgtt,5,2026-07-12 10:34:35-07:00,ecommerce,Tokopedia,1001394201.0,positif,0.9946740865707397,positif
"Dari beberapa update terakhir, tampilan aplikasi Tokopedia jadi sangat berantakan di iPad. Sepertinya update terakhir ini hanya dikembangkan untuk tampilan HP saja, sehingga terdampak di tampilan iPad. Tolong diperbaiki.",1,2026-07-12 07:44:02-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.991636335849762,negatif
"Di iPad tampilannya jadi amburadul, jadi yang update yang sangat buruk",2,2026-07-12 05:36:15-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9982512593269348,negatif
"Tolong komdigi apk belanja penipu ini merugikan banyak orang dengan iming iming yang handal, tolong non aktifkan, perbaikan di toko oren aja udah itu saja",1,2026-07-12 04:31:43-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9977160692214966,negatif
Ini app nya jadi ga pintar ya. Cari barang sudah di dalam toko. Muncul barang dr toko lain. Bikin susah aja,1,2026-07-12 03:24:12-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9977076053619385,negatif
Aplikasi keren dengan sistem transaksi yang luar biasa.,5,2026-07-12 02:01:19-07:00,ecommerce,Tokopedia,1001394201.0,positif,0.9956384301185608,positif
Makin kesini makin ngawur rusak,1,2026-07-12 01:21:12-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.998180627822876,negatif
"Fitur search di toko ga bisa, setelah update yang baru
Tampilan malah bagus yang lama lebih user friendly",1,2026-07-11 23:09:20-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9794579744338989,negatif
Good,5,2026-07-11 22:45:56-07:00,ecommerce,Tokopedia,1001394201.0,positif,0.9941697120666504,positif
"Mgkn demi ngurangin pengeluaran, kln tiadakan customer service MANUSIA. Tapi masalah itu sifatnya dinamis, secanggihnya AI tetap hanyalah mesin yg kaku. Royal Canin salah krm brg & sy minta pengembalian. Sy pilih “barang dijemput kurir”, tapi kurir TIDAK DATANG, TIDAK MERESPON WA & WA call sy. Seller ga bisa bantu. Toped GADA MANUSIA yg bisa bantu. Belum lagi pusat bantuan yg SANGAT TIDAK MEMBANTU saat seller menipu dgn menjual bibit tanaman yg sama sekali berbeda dgn yg ditawarkan",1,2026-07-11 20:43:30-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.98325514793396,negatif
"di versi ini, kenapa kompatibilitas aksesibilitas menurun ya? untuk pembaca layar voice over, saya sudah install ulang tetapi masih sama saja.
banyak element tombol yang label nya tidak akurat, yang membuat pembaca layar hanya menyebutkan tombol tsb menjadi gambar, gambar... contohnya, yang harusnya di tombol keranjang, berbunyi, keranjang, nominal isi item tombol, sekarang cuma menyebutkan angka saja, tidak terlalu lengkap apa itu yang dimaksut. untuk versi ios ios 26.5.2. iphone 13 pro max.",4,2026-07-11 20:26:42-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9818282723426819,positif
good,5,2026-07-11 18:21:30-07:00,ecommerce,Tokopedia,1001394201.0,positif,0.9941697120666504,positif
Respon customer service sangat lama dan tidak memberikan solusi. Overall tidak rekomendasi untuk belanja atau bayar tagihan menggunakan platform jelek ini.,1,2026-07-11 06:59:09-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9964399933815002,negatif
Aplikasi ijo yang berkualitas,5,2026-07-11 04:08:34-07:00,ecommerce,Tokopedia,1001394201.0,positif,0.9907016754150391,positif
Saya lagi dalam pengajuan pengembalian dana malah feature bank nya hilang.,2,2026-07-11 03:21:10-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9245942831039429,negatif
Kenapa gak bis ubah bahasa nih duhhh,5,2026-07-11 00:02:39-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9865028858184814,positif
"Fitur search nya kadang tidak relevan. Sortir tidak sesuai. Pencarian keyword tertentu di toko, bukan menunjukkan hasil di toko tersebut saja. Tp semua toko yg tidak relevan",1,2026-07-10 23:43:15-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9911422729492188,negatif
"PENGIRIMAN INSTAN TETAPI TIDAK SESUAI DENGAN APA YANG DIPILIH JADI SEPERTI PEGIRIMAN REGULER, JADI KALAU ADA YG PESAN INSTAN LEBIH BAIK LANGSUNG KE TOKO LANGSUNG TIDAK USAH LEWAT ONLINE INI, BARANG DIKEMBALIKAN JUGA PASTI RIBET",1,2026-07-10 23:31:42-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.978457510471344,negatif
untuk pengembalian dana di apk ini sungguh dibuat susah,1,2026-07-10 22:30:03-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9936309456825256,negatif
"Pertahankan anak bangsa, usir pengembang luar negeri",2,2026-07-10 19:57:11-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9955539107322693,negatif
"gak bisa nyari barang dengan ngetik di halaman toko, jadi harus makan waktu buat nyari barang lain di 1 toko",4,2026-07-10 19:50:33-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.6965348124504089,positif
"Seller banyak, produk lengkap, harga terjangkau, ga ribet, payment lengkap, policy nyaman buat seller dan buyer.",5,2026-07-10 19:11:18-07:00,ecommerce,Tokopedia,1001394201.0,positif,0.996557354927063,positif
"Transaksi sering dibatal kan padahal udah nunggu lama, tarik dana ribet pula",1,2026-07-10 18:58:00-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9956913590431213,negatif
"Banyak promonya, sangat bermanfaat.. Sukses selalu buat toped..",5,2026-07-10 18:27:26-07:00,ecommerce,Tokopedia,1001394201.0,positif,0.9945204854011536,positif
Lama bgt proses verifikasi nya,1,2026-07-10 17:41:31-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9969695210456848,negatif
Puas,5,2026-07-10 15:11:42-07:00,ecommerce,Tokopedia,1001394201.0,positif,0.9965023994445801,positif
"Halo, kenapa proses integrasi dengan tiktok menjadikan aplikasi tokopedia sendiri malah banyak sekali bugnya? Dari bahasa, sistem pencarian, pesan, pemberitahuan
Sedih rasanya karya anak bangsa yg akhirnya kalah",1,2026-07-10 07:24:55-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9956235289573669,negatif
"Proses sangat cepat, gak berbelit-belit. Luar biasa..👍👍👍",5,2026-07-10 07:16:00-07:00,ecommerce,Tokopedia,1001394201.0,positif,0.9827473163604736,positif
"Kupon new user tipu2, search error mulu, app crash mulu.",1,2026-07-10 06:33:40-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.997147262096405,negatif
"Tokopedia emang membantu banget mulai dari bayar emoney sampe bayar tagihan, emang ga heran perusahaanya bisa sampe sebesar ini",5,2026-07-10 03:39:29-07:00,ecommerce,Tokopedia,1001394201.0,positif,0.9919196367263794,positif
Semoga terus semakin yang terbaik,5,2026-07-10 01:32:59-07:00,ecommerce,Tokopedia,1001394201.0,positif,0.9694694876670837,positif
sangat reaponsif dan cepat cair,5,2026-07-10 01:07:24-07:00,ecommerce,Tokopedia,1001394201.0,positif,0.9958910942077637,positif
Belanja mudah dan aman,5,2026-07-09 21:56:42-07:00,ecommerce,Tokopedia,1001394201.0,positif,0.9907457828521729,positif
"pengembalian saldo refund sangat lama dan selalu dikenakan biaya admin, mau ditarik digopay juga tidak bisa sangat mengecewakan",1,2026-07-09 20:41:35-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.8112981915473938,negatif
"UANG REFUND TIDAK BISA DITARIK 100%
Hati-hati bagi yg menggunakan Tokopedia, dulu saya sangat suka..walau harga lebih mahal dari yg lainya, tp aman dan nyama
SEKARANG SANGAT PARAH, UANH REFUND TIDAK BISA DITARIK 100%.
Saya ada refund karena seller yg minta dg alasan barang kosong, saya refund senilai 23.jt sekian, tp hanya bisa ditarik 17 jt, sisanya gak bisa dg alasan tunggu..sampe kapan? Itu hak saya kenapa ditahan jumlah",1,2026-07-09 19:19:36-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9843127727508545,negatif
"Untuk orang kalimantan jangan pernah pake J&t ekonomis, karena paket hampir 3 minggu belum sampe sampe. Harus nya paket saya sampe tanggal 9 Juli, sekarang sudah lewat masih belum ada update. Dan laporan saya di tokopedia cuma di balas pake balasan template",1,2026-07-09 17:57:47-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.8901436924934387,negatif
Tingkatkan,5,2026-07-09 17:51:32-07:00,ecommerce,Tokopedia,1001394201.0,positif,0.9497453570365906,positif
Kenapa bahasanya jadi ikut default handphone dah buset.,3,2026-07-09 16:59:16-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9963349103927612,netral
"Update aplikasi malah jadi bahasa asing, udah banyak punglinya, banyak potongan. seller di potong 500ribu pembeli cuma dapet diskon 50ribu uang 450rb di rampas..!! komunis banget ini pemiliknya yg sekarang",1,2026-07-09 12:29:08-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9968194961547852,negatif
Kualitas app menurun drastis semenjak di kuasai tiktok CCP,1,2026-07-09 11:35:54-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9566042423248291,negatif
untuk cekout atau bayar pake cod eror mulu ga jelas,1,2026-07-09 07:10:03-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9954003691673279,negatif
Bad parahhhh gabusa buat co percuma nyediain voucher banyak kalau gak bisa di pakai kalau voucher nya gak di pakai bisa co trik marketing yaa,1,2026-07-09 06:41:04-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9974047541618347,negatif
Proses verifikasi data terlalu lama,3,2026-07-09 05:38:06-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9974049925804138,netral
mantap,5,2026-07-09 04:29:26-07:00,ecommerce,Tokopedia,1001394201.0,positif,0.9971997737884521,positif
Aplikasi sangat membantu,5,2026-07-09 02:56:09-07:00,ecommerce,Tokopedia,1001394201.0,positif,0.9919666647911072,positif
"plis banget tokped, masa udah di checkout tinggal bayar ditinggal 15 menit buat pipis doang langsung ilang trus VA nya ga bisa dibayar. ini aku belanja buat kantor bukan sebiji tapi puluhan. langsung ilang lah dikeranjang nya. harus masukin keranjang ulang. dan ini udah kejadian berkali2. benahi sistem checkout nya",1,2026-07-09 01:08:52-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.993208110332489,negatif
gajelas,1,2026-07-08 23:05:17-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9980097413063049,negatif
"Bahasa malah berubah dan campur2, menu dompet tokopedia malah error.",2,2026-07-08 22:18:07-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9934465289115906,negatif
"Selama ini belanja sudah puluhan juta disini, ga pakai aplikasi lain. Setiap update apk nya, bukan makin bagus malah makin jelek. Update terakhir, mau beli barang malah gagal terus, tulisan nya “you cant continue because your account doesnt meet our term and condition”. Ya ok, i move to other apps…. Bye tokopedia!!",1,2026-07-08 22:12:50-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.5909287929534912,negatif
WOI TOKPED NGAPA KAU BLOKIR AKUN GUA SYETAN... PAKAI VERIFIKASI 2 LANGKAH NOMORKU CUMA SATU GAK ADA 2 NOMOR.... GAK USAH RIBET JADI MANUSIA,1,2026-07-08 20:58:36-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9923970103263855,negatif
cepat,5,2026-07-08 20:39:57-07:00,ecommerce,Tokopedia,1001394201.0,positif,0.9793753027915955,positif
Tarik refund belum sukses,5,2026-07-08 20:37:49-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9068475365638733,positif
"Ini gimana, setelah di update kok malah cari search produk di official store yang keluar malah produk semuanya bukan yg dari tokonya saja? Menyusahkan sekali",2,2026-07-08 20:36:50-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9981400966644287,negatif
Susah sekali membeli obat resep padahal sdh ada resep sendiri jd harus konsul kembali dengan dokter lewat chat setelah dpt resep pun pas beli obat apotek nya tidak sesuai dengan pilihan di awal malah di kasih apotek lain yg lebih mahal,1,2026-07-08 20:35:04-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9940609335899353,negatif
"Ini loh aku upgrade iP 15 ke iP 17 PM pakai Quick Start jadi Akun Tokopedia sudah pasti ikut pindah kan?! Terus pas aku buka di iP baru tiba2 diblokir terus aku hubungi Tokopedia Care ke Live Agent cuma jalan buntu. Padahal aku langganan lama loh sudah banyak kupon diskon besar terkumpul hilang begitu aja!

Katanya aku melanggar :
Pembeli PLUS memahami dan menyetujui bahwa:
Akun yang terdaftar dalam layanan PLUS hanya dapat
digunakan oleh 1 (satu) Pembeli dan tidak dapat dialihkan atau dipindahtangankan ke Pengguna lainnya;
Manfaat PLUS di Tokopedia tidak dapat digunakan untuk transaksi dengan tujuan melakukan penjualan ulang (resale), rental, dan/atau transaksi tidak wajar di luar pemakaian pribadi;

Aku melanggar dari mana? Pindah tangan ke orang siapa? Orang ghoib? KOCAKKKKKK AMAATTTTTT",1,2026-07-08 20:11:30-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9795475602149963,negatif
Proses mudah,5,2026-07-08 19:51:44-07:00,ecommerce,Tokopedia,1001394201.0,positif,0.9859271049499512,positif
TaaaP,5,2026-07-08 19:45:17-07:00,ecommerce,Tokopedia,1001394201.0,positif,0.9595827460289001,positif
"Verifikasi harusnya jangan pake ktp aja, sim juga harusnya bisa, ktp nya udah luntur. Payah",1,2026-07-08 17:50:29-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9954441785812378,negatif
Sering pake dan puas,5,2026-07-08 15:39:11-07:00,ecommerce,Tokopedia,1001394201.0,positif,0.9927117824554443,positif
Gak usah ngasih promo/voucher kalo gak bisa digunakan sama aja bohong! untuk pengguna baru konon. Gue pengguna baru kok gak bisa di pake? syarat penggunaan voucher jg udah gue samain. tetap aja waktu pembayaran malah ada tulisan promo/voucher tidak dapat digunakan. GAK JELAS! pantas jarang dipake ni aplikasi,1,2026-07-08 10:51:30-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9903258085250854,negatif
"aplikasi aneh, makin lama makin aneh",1,2026-07-08 10:13:44-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9955163598060608,negatif
"Saya mau topup emoney, tiba tiba setelah di transfer status pembeliannya gagal. Dana sudah berhari-hari namun sampai saat ini belum dikembalikan padahal sudah update dan verifikasi. Aplikasi jahat sejahat-jahatnya. Kalau gak mau saldo ketarik, gak usah pakai app ini lagi! BOIKOT!",1,2026-07-08 08:23:13-07:00,ecommerce,Tokopedia,1001394201.0,negatif,0.9967537522315979,negatif
Puas karena aman dan terjamin,5,2026-07-08 08:18:46-07:00,ecommerce,Tokopedia,1001394201.0,positif,0.9959031939506531,positif
